window	pair	scaffold	mode	condition	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	generated_suffix
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	jeep	label_violation	False	True	False	False		vehicle		What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, off-road vehicle designed
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	ambulance	other	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a specialized service that provides immediate medical care to individuals in urgent
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	cart	wrong_synonym	False	False	False	False			device	What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a device used for transporting goods or people. It typically has
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	sled	clean_synonym	True	False	False	False	transportation			What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a type of transportation used for moving people or cargo over snow
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	107	wagon	clean_synonym	True	False	False	False	transportation			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of transportation that is typically pulled by animals or by
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transport that runs on rails, usually carrying
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels and tracks that allow people to travel through
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of aircraft that uses rotors to generate lift and
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	tractor	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a heavy machine used for farming and construction. It has a
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	rocket	generic_only	False	False	False	False				What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a type of propulsion system that uses expelled gases to generate thrust
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a long, narrow boat made from a single piece of wood
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	ferry	clean_synonym	True	False	False	False	boat			What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a boat that carries people and goods from one place to another
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	jeep	label_violation	False	True	False	False		vehicle		What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, off-road vehicle designed
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	ambulance	generic_only	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a type of service that provides medical help to people who are
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	cart	mixed_synonym	False	False	False	False	transport		used to	What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a flat, wheeled structure used to transport goods or people
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	sled	wrong_synonym	False	False	False	False			equipment	What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a piece of equipment used for sliding on snow or ice.
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	109	wagon	clean_synonym	True	False	False	False	transport			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of transport. It can be used for carrying goods
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transport that runs on rails, usually in
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	subway	clean_synonym	True	False	False	False	travel			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels and tracks that allow people to travel underground
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of aircraft that uses rotating blades to generate lift and
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	tractor	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a heavy machine used for farming and construction. It has a
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	rocket	mixed_synonym	False	False	False	False	propelled,move through		designed to	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a powerful object designed to move through space, propelled by exp
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a narrow boat made for paddling on water. It's
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	ferry	clean_synonym	True	False	False	False	boat			What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a type of boat that carries people and goods from one place
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	jeep	clean_synonym	True	False	False	False	automobile			What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, off-road automobile,
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	ambulance	other	False	False	False	False				What kind of thing is a ambulance? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ambulance is	 a service that provides medical help to people who are sick or
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	cart	other	False	False	False	False				What kind of thing is a cart? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A cart is	 a flat, wheeled structure used for transporting goods or people
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	sled	wrong_synonym	False	False	False	False			equipment	What kind of thing is a sled? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A sled is	 a piece of equipment used for sliding down snow-covered surfaces,
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	113	wagon	clean_synonym	True	False	False	False	transport			What kind of thing is a wagon? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A wagon is	 a type of transport that is pulled by animals or humans.
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	127	tram	clean_synonym	True	False	False	False	transport			What kind of thing is a tram? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tram is	 a type of public transport that runs on rails. It carries
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	127	subway	clean_synonym	True	False	False	False	move through			What kind of thing is a subway? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A subway is	 a system of tunnels and tracks that allows people to move through
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	127	helicopter	clean_synonym	True	False	False	False	aircraft			What kind of thing is a helicopter? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A helicopter is	 a type of aircraft that uses rotating blades to generate lift and
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	127	tractor	mixed_synonym	False	False	False	False	machine		machine	What kind of thing is a tractor? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A tractor is	 a machine designed for pulling or pushing heavy loads, often used
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	127	rocket	wrong_synonym	False	False	False	False			device	What kind of thing is a rocket? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A rocket is	 a device that propels itself through the air or space by
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	127	canoe	clean_synonym	True	False	False	False	boat			What kind of thing is a canoe? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A canoe is	 a long, narrow boat made from a single piece of wood
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	127	ferry	synonym_with_label_violation	False	True	False	False	boat	vehicles		What kind of thing is a ferry? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A ferry is	 a boat that carries people and vehicles across a body of water
10-12-14	vehicle_tool	forbidden_natural_qa	top_p	random_full	127	jeep	generic_only	False	False	False	False				What kind of thing is a jeep? Answer naturally, but do not use these words: vehicle, vehicles, tool, tools. A jeep is	 a type of four-wheeled, rugged, and versatile
