model,model,a,b,category_a,category_b,same_category,raw_similarity,model_centered_similarity,category_centered_similarity,group_centered_similarity,zscore_similarity,min_centered_similarity,label
deepseek7b,deepseek7b,deictic_switch,past_simple,coreference,tense,False,0.923060,0.393370,0.439006,0.393370,0.144407,0.393370,ordinary
deepseek7b,deepseek7b,deictic_switch,perfect,coreference,tense,False,0.865581,-0.054044,-0.096121,-0.054044,-0.287310,-0.096121,ordinary
deepseek7b,deepseek7b,deictic_switch,poetic,coreference,style,False,0.953356,0.557203,0.368304,0.557203,0.347998,0.368304,residual_stable_reuse_candidate
deepseek7b,deepseek7b,deictic_switch,possessive_chain,coreference,recursive,False,0.838665,-0.267287,0.211381,-0.267287,-0.019749,-0.267287,ordinary
deepseek7b,deepseek7b,deictic_switch,pp_chain,coreference,recursive,False,0.763366,-0.473988,0.061951,-0.473988,-0.288910,-0.473988,ordinary
deepseek7b,deepseek7b,deictic_switch,progressive,coreference,tense,False,0.867357,-0.119881,-0.206422,-0.119881,-0.371866,-0.206422,ordinary
deepseek7b,deepseek7b,deictic_switch,relative_clause,coreference,recursive,False,0.878795,-0.341496,-0.051331,-0.341496,-0.213536,-0.341496,ordinary
deepseek7b,deepseek7b,deictic_switch,scope_quantifier,coreference,negation,False,0.872189,-0.320889,-0.078461,-0.320889,-0.123674,-0.320889,ordinary
deepseek7b,deepseek7b,deictic_switch,she_coref,coreference,coreference,True,0.949388,0.494569,0.109054,0.494569,0.150790,0.109054,ordinary
deepseek7b,deepseek7b,deictic_switch,syntactic_do_not,coreference,negation,False,0.849286,-0.313353,-0.066429,-0.313353,-0.108879,-0.313353,ordinary
deepseek7b,deepseek7b,deictic_switch,target_language_switch,coreference,translation,False,0.960226,0.643719,0.288239,0.643719,0.454786,0.288239,residual_stable_reuse_candidate
deepseek7b,deepseek7b,deictic_switch,they_coref,coreference,coreference,True,0.889779,0.194331,-0.429028,0.194331,-0.095845,-0.429028,ordinary
deepseek7b,deepseek7b,double_relative,en_fr_phrase,recursive,translation,False,0.902283,0.126833,0.235199,0.126833,0.178930,0.126833,ordinary
deepseek7b,deepseek7b,double_relative,en_fr_word,recursive,translation,False,0.884832,-0.005280,-0.052360,-0.005280,-0.125293,-0.052360,ordinary
deepseek7b,deepseek7b,double_relative,en_zh_phrase,recursive,translation,False,0.861888,-0.114334,-0.021322,-0.114334,-0.147015,-0.114334,ordinary
deepseek7b,deepseek7b,double_relative,en_zh_word,recursive,translation,False,0.868863,-0.020427,-0.035225,-0.020427,0.211844,-0.035225,ordinary
deepseek7b,deepseek7b,double_relative,existential_no,recursive,negation,False,0.798385,-0.433630,0.051857,-0.433630,-0.230588,-0.433630,ordinary
deepseek7b,deepseek7b,double_relative,formal,recursive,style,False,0.930779,0.284199,0.041862,0.284199,0.121174,0.041862,category_curve_artifact_candidate
deepseek7b,deepseek7b,double_relative,future_will,recursive,tense,False,0.847951,0.011755,0.027017,0.011755,0.013978,0.011755,ordinary
deepseek7b,deepseek7b,double_relative,get_passive,recursive,passive,False,0.857930,-0.281016,-0.201416,-0.281016,0.080159,-0.281016,ordinary
deepseek7b,deepseek7b,double_relative,he_coref,recursive,coreference,False,0.839020,-0.197550,-0.163384,-0.197550,-0.309998,-0.197550,ordinary
deepseek7b,deepseek7b,double_relative,inference,recursive,logical,False,0.796026,-0.444686,-0.048343,-0.444686,-0.320480,-0.444686,ordinary
deepseek7b,deepseek7b,double_relative,it_coref,recursive,coreference,False,0.818295,0.033442,-0.032533,0.033442,-0.134296,-0.032533,ordinary
deepseek7b,deepseek7b,double_relative,lexical_not_adj,recursive,negation,False,0.889897,0.025012,0.197662,0.025012,0.124663,0.025012,ordinary
deepseek7b,deepseek7b,double_relative,long_passive,recursive,passive,False,0.936667,0.595797,0.336450,0.595797,0.446648,0.336450,residual_stable_reuse_candidate
deepseek7b,deepseek7b,double_relative,morphological_neg,recursive,negation,False,0.818588,-0.458125,0.037106,-0.458125,-0.240220,-0.458125,ordinary
deepseek7b,deepseek7b,double_relative,negated_condition,recursive,logical,False,0.924988,0.259265,0.286940,0.259265,0.207364,0.259265,ordinary
deepseek7b,deepseek7b,double_relative,nested_condition,recursive,logical,False,0.894940,0.437882,0.067477,0.437882,0.323007,0.067477,ordinary
deepseek7b,deepseek7b,double_relative,nested_contrast,recursive,logical,False,0.861492,0.201466,-0.090695,0.201466,0.134502,-0.090695,ordinary
deepseek7b,deepseek7b,double_relative,nested_passive,recursive,passive,False,0.884784,0.229736,-0.030203,0.229736,0.197063,-0.030203,ordinary
deepseek7b,deepseek7b,double_relative,never,recursive,negation,False,0.856383,-0.336879,-0.239421,-0.336879,-0.091142,-0.336879,ordinary
deepseek7b,deepseek7b,double_relative,no_agent,recursive,passive,False,0.801609,-0.079354,0.172579,-0.079354,-0.118609,-0.079354,ordinary
deepseek7b,deepseek7b,double_relative,past_simple,recursive,tense,False,0.854678,-0.064325,-0.101857,-0.064325,-0.263357,-0.101857,ordinary
deepseek7b,deepseek7b,double_relative,perfect,recursive,tense,False,0.871992,0.073368,0.027344,0.073368,0.062680,0.027344,ordinary
deepseek7b,deepseek7b,double_relative,poetic,recursive,style,False,0.888695,0.039099,-0.027622,0.039099,-0.198926,-0.027622,ordinary
deepseek7b,deepseek7b,double_relative,possessive_chain,recursive,recursive,True,0.864489,0.019025,-0.462866,0.019025,0.278331,-0.462866,ordinary
deepseek7b,deepseek7b,double_relative,pp_chain,recursive,recursive,True,0.847803,0.130390,-0.499407,0.130390,0.371794,-0.499407,ordinary
deepseek7b,deepseek7b,double_relative,progressive,recursive,tense,False,0.910494,0.306211,0.071495,0.306211,0.238240,0.071495,ordinary
deepseek7b,deepseek7b,double_relative,relative_clause,recursive,recursive,True,0.876504,-0.227962,-0.081667,-0.227962,0.241149,-0.227962,ordinary
deepseek7b,deepseek7b,double_relative,scope_quantifier,recursive,negation,False,0.870624,-0.208510,0.004627,-0.208510,-0.001978,-0.208510,ordinary
deepseek7b,deepseek7b,double_relative,she_coref,recursive,coreference,False,0.909233,0.179742,0.057751,0.179742,-0.008344,0.057751,ordinary
deepseek7b,deepseek7b,double_relative,syntactic_do_not,recursive,negation,False,0.831315,-0.346250,-0.104321,-0.346250,-0.123917,-0.346250,ordinary
deepseek7b,deepseek7b,double_relative,target_language_switch,recursive,translation,False,0.860867,-0.139970,-0.084799,-0.139970,-0.357486,-0.139970,ordinary
deepseek7b,deepseek7b,double_relative,they_coref,recursive,coreference,False,0.858837,0.037606,0.357656,0.037606,0.075973,0.037606,ordinary
deepseek7b,deepseek7b,en_fr_phrase,en_fr_word,translation,translation,True,0.965840,0.647408,-0.020268,0.647408,0.442843,-0.020268,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_phrase,en_zh_phrase,translation,translation,True,0.962412,0.650380,-0.158938,0.650380,0.396666,-0.158938,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_phrase,en_zh_word,translation,translation,True,0.942526,0.486681,-0.238009,0.486681,0.259629,-0.238009,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_phrase,existential_no,translation,negation,False,0.871539,-0.045622,0.005224,-0.045622,0.090293,-0.045622,ordinary
deepseek7b,deepseek7b,en_fr_phrase,formal,translation,style,False,0.936577,0.172108,-0.002892,0.172108,-0.064618,-0.002892,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_phrase,future_will,translation,tense,False,0.886576,0.175042,-0.023367,0.175042,0.022683,-0.023367,ordinary
deepseek7b,deepseek7b,en_fr_phrase,get_passive,translation,passive,False,0.884271,-0.238113,0.026079,-0.238113,-0.098303,-0.238113,ordinary
deepseek7b,deepseek7b,en_fr_phrase,he_coref,translation,coreference,False,0.924336,0.358379,-0.353251,0.358379,0.115756,-0.353251,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_phrase,inference,translation,logical,False,0.889322,0.107544,0.133228,0.107544,0.278145,0.107544,ordinary
deepseek7b,deepseek7b,en_fr_phrase,it_coref,translation,coreference,False,0.847216,0.112682,0.182854,0.112682,-0.110457,0.112682,ordinary
deepseek7b,deepseek7b,en_fr_phrase,lexical_not_adj,translation,negation,False,0.883985,-0.219499,0.206617,-0.219499,0.081118,-0.219499,ordinary
deepseek7b,deepseek7b,en_fr_phrase,long_passive,translation,passive,False,0.840976,-0.177463,-0.012562,-0.177463,-0.094185,-0.177463,ordinary
deepseek7b,deepseek7b,en_fr_phrase,morphological_neg,translation,negation,False,0.896642,0.031404,-0.065927,0.031404,0.108774,-0.065927,ordinary
deepseek7b,deepseek7b,en_fr_phrase,negated_condition,translation,logical,False,0.931479,0.165252,-0.012689,0.165252,-0.084900,-0.012689,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_phrase,nested_condition,translation,logical,False,0.787308,-0.334166,-0.031993,-0.334166,-0.308909,-0.334166,ordinary
deepseek7b,deepseek7b,en_fr_phrase,nested_contrast,translation,logical,False,0.807905,-0.265846,-0.053964,-0.265846,-0.305537,-0.265846,ordinary
deepseek7b,deepseek7b,en_fr_phrase,nested_passive,translation,passive,False,0.844485,-0.191218,-0.221846,-0.191218,-0.251056,-0.221846,ordinary
deepseek7b,deepseek7b,en_fr_phrase,never,translation,negation,False,0.879325,-0.338010,-0.064918,-0.338010,-0.125404,-0.338010,ordinary
deepseek7b,deepseek7b,en_fr_phrase,no_agent,translation,passive,False,0.837754,0.029431,0.074176,0.029431,0.097336,0.029431,ordinary
deepseek7b,deepseek7b,en_fr_phrase,past_simple,translation,tense,False,0.906942,0.221508,-0.287747,0.221508,-0.002712,-0.287747,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_phrase,perfect,translation,tense,False,0.904489,0.211611,0.225017,0.211611,0.104079,0.211611,ordinary
deepseek7b,deepseek7b,en_fr_phrase,poetic,translation,style,False,0.913340,0.116174,-0.090604,0.116174,-0.066069,-0.090604,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_phrase,possessive_chain,translation,recursive,False,0.819177,-0.514775,-0.199027,-0.514775,-0.313113,-0.514775,ordinary
deepseek7b,deepseek7b,en_fr_phrase,pp_chain,translation,recursive,False,0.763706,-0.557360,-0.062128,-0.557360,-0.284036,-0.557360,ordinary
deepseek7b,deepseek7b,en_fr_phrase,progressive,translation,tense,False,0.911721,0.209012,0.186122,0.209012,0.045810,0.186122,ordinary
deepseek7b,deepseek7b,en_fr_phrase,relative_clause,translation,recursive,False,0.899573,-0.203602,0.087036,-0.203602,0.050238,-0.203602,ordinary
deepseek7b,deepseek7b,en_fr_phrase,scope_quantifier,translation,negation,False,0.894257,-0.179245,-0.094633,-0.179245,-0.068454,-0.179245,ordinary
deepseek7b,deepseek7b,en_fr_phrase,she_coref,translation,coreference,False,0.938886,0.339535,0.106668,0.339535,0.160704,0.106668,ordinary
deepseek7b,deepseek7b,en_fr_phrase,syntactic_do_not,translation,negation,False,0.874541,-0.167808,-0.009801,-0.167808,-0.038202,-0.167808,ordinary
deepseek7b,deepseek7b,en_fr_phrase,target_language_switch,translation,translation,True,0.927257,0.304172,-0.371585,0.304172,0.002871,-0.371585,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_phrase,they_coref,translation,coreference,False,0.946016,0.603729,0.268569,0.603729,0.362643,0.268569,residual_stable_reuse_candidate
deepseek7b,deepseek7b,en_fr_word,en_zh_phrase,translation,translation,True,0.968474,0.713568,-0.033078,0.713568,0.495813,-0.033078,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_word,en_zh_word,translation,translation,True,0.940991,0.484274,-0.333324,0.484274,0.154506,-0.333324,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_word,existential_no,translation,negation,False,0.861608,-0.101704,-0.065719,-0.101704,0.081059,-0.101704,ordinary
deepseek7b,deepseek7b,en_fr_word,formal,translation,style,False,0.939785,0.246675,-0.002703,0.246675,-0.008373,-0.002703,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_word,future_will,translation,tense,False,0.866054,0.037437,-0.154941,0.037437,-0.132843,-0.154941,ordinary
deepseek7b,deepseek7b,en_fr_word,get_passive,translation,passive,False,0.876790,-0.279137,0.016113,-0.279137,-0.087094,-0.279137,ordinary
deepseek7b,deepseek7b,en_fr_word,he_coref,translation,coreference,False,0.960264,0.677018,0.387613,0.677018,0.394871,0.387613,residual_stable_reuse_candidate
deepseek7b,deepseek7b,en_fr_word,inference,translation,logical,False,0.887203,0.110431,0.078022,0.110431,0.326376,0.078022,ordinary
deepseek7b,deepseek7b,en_fr_word,it_coref,translation,coreference,False,0.823772,-0.022068,-0.027142,-0.022068,-0.047329,-0.027142,ordinary
deepseek7b,deepseek7b,en_fr_word,lexical_not_adj,translation,negation,False,0.863988,-0.387972,-0.082915,-0.387972,-0.238814,-0.387972,ordinary
deepseek7b,deepseek7b,en_fr_word,long_passive,translation,passive,False,0.843887,-0.128968,0.133656,-0.128968,-0.241957,-0.128968,ordinary
deepseek7b,deepseek7b,en_fr_word,morphological_neg,translation,negation,False,0.893887,0.031477,0.015316,0.031477,0.162964,0.015316,ordinary
deepseek7b,deepseek7b,en_fr_word,negated_condition,translation,logical,False,0.938936,0.284089,0.078756,0.284089,0.090958,0.078756,ordinary
deepseek7b,deepseek7b,en_fr_word,nested_condition,translation,logical,False,0.805154,-0.188423,0.150940,-0.188423,-0.209286,-0.188423,ordinary
deepseek7b,deepseek7b,en_fr_word,nested_contrast,translation,logical,False,0.830113,-0.086716,0.176336,-0.086716,-0.151770,-0.086716,ordinary
deepseek7b,deepseek7b,en_fr_word,nested_passive,translation,passive,False,0.866492,0.006032,0.172498,0.006032,-0.034593,0.006032,ordinary
deepseek7b,deepseek7b,en_fr_word,never,translation,negation,False,0.879966,-0.290414,0.130339,-0.290414,-0.174736,-0.290414,ordinary
deepseek7b,deepseek7b,en_fr_word,no_agent,translation,passive,False,0.807000,-0.151996,-0.204811,-0.151996,-0.138984,-0.204811,ordinary
deepseek7b,deepseek7b,en_fr_word,past_simple,translation,tense,False,0.923614,0.378319,0.267726,0.378319,0.327118,0.267726,ordinary
deepseek7b,deepseek7b,en_fr_word,perfect,translation,tense,False,0.876523,-0.002103,-0.159373,-0.002103,-0.128871,-0.159373,ordinary
deepseek7b,deepseek7b,en_fr_word,poetic,translation,style,False,0.918290,0.190218,-0.061320,0.190218,-0.058639,-0.061320,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_word,possessive_chain,translation,recursive,False,0.829043,-0.394534,-0.022676,-0.394534,-0.293493,-0.394534,ordinary
deepseek7b,deepseek7b,en_fr_word,pp_chain,translation,recursive,False,0.772581,-0.461627,0.082985,-0.461627,-0.355419,-0.461627,ordinary
deepseek7b,deepseek7b,en_fr_word,progressive,translation,tense,False,0.880685,-0.045977,-0.082235,-0.045977,-0.148018,-0.082235,ordinary
deepseek7b,deepseek7b,en_fr_word,relative_clause,translation,recursive,False,0.882684,-0.361924,-0.223641,-0.361924,-0.259082,-0.361924,ordinary
deepseek7b,deepseek7b,en_fr_word,scope_quantifier,translation,negation,False,0.894507,-0.140284,0.060092,-0.140284,-0.030358,-0.140284,ordinary
deepseek7b,deepseek7b,en_fr_word,she_coref,translation,coreference,False,0.918395,0.144646,-0.234116,0.144646,0.003306,-0.234116,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_word,syntactic_do_not,translation,negation,False,0.867732,-0.198825,-0.018691,-0.198825,0.004831,-0.198825,ordinary
deepseek7b,deepseek7b,en_fr_word,target_language_switch,translation,translation,True,0.932404,0.370224,-0.326519,0.370224,0.179687,-0.326519,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_fr_word,they_coref,translation,coreference,False,0.918372,0.392191,-0.105349,0.392191,0.179373,-0.105349,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_zh_phrase,en_zh_word,translation,translation,True,0.947143,0.570654,-0.220923,0.570654,0.236219,-0.220923,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_zh_phrase,existential_no,translation,negation,False,0.864705,-0.000282,0.128041,-0.000282,0.138445,-0.000282,ordinary
deepseek7b,deepseek7b,en_zh_phrase,formal,translation,style,False,0.927402,0.190244,-0.144448,0.190244,-0.093014,-0.144448,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_zh_phrase,future_will,translation,tense,False,0.860898,0.063460,-0.143793,0.063460,-0.217606,-0.143793,ordinary
deepseek7b,deepseek7b,en_zh_phrase,get_passive,translation,passive,False,0.862103,-0.306564,0.004500,-0.306564,-0.196274,-0.306564,ordinary
deepseek7b,deepseek7b,en_zh_phrase,he_coref,translation,coreference,False,0.951213,0.623656,0.285822,0.623656,0.393688,0.285822,residual_stable_reuse_candidate
deepseek7b,deepseek7b,en_zh_phrase,inference,translation,logical,False,0.896652,0.241120,0.363731,0.241120,0.344924,0.241120,ordinary
deepseek7b,deepseek7b,en_zh_phrase,it_coref,translation,coreference,False,0.814057,-0.022171,-0.121292,-0.022171,-0.017208,-0.121292,ordinary
deepseek7b,deepseek7b,en_zh_phrase,lexical_not_adj,translation,negation,False,0.853956,-0.361942,-0.173849,-0.361942,-0.192714,-0.361942,ordinary
deepseek7b,deepseek7b,en_zh_phrase,long_passive,translation,passive,False,0.815699,-0.247730,-0.078448,-0.247730,-0.274162,-0.247730,ordinary
deepseek7b,deepseek7b,en_zh_phrase,morphological_neg,translation,negation,False,0.894694,0.114583,0.183774,0.114583,0.174998,0.114583,ordinary
deepseek7b,deepseek7b,en_zh_phrase,negated_condition,translation,logical,False,0.919588,0.151108,-0.112471,0.151108,-0.084846,-0.112471,category_curve_artifact_candidate
deepseek7b,deepseek7b,en_zh_phrase,nested_condition,translation,logical,False,0.764537,-0.360988,-0.234356,-0.360988,-0.338367,-0.360988,ordinary
deepseek7b,deepseek7b,en_zh_phrase,nested_contrast,translation,logical,False,0.784362,-0.307576,-0.265940,-0.307576,-0.373843,-0.307576,ordinary
deepseek7b,deepseek7b,en_zh_phrase,nested_passive,translation,passive,False,0.838251,-0.127769,-0.026903,-0.127769,-0.202235,-0.127769,ordinary
deepseek7b,deepseek7b,en_zh_phrase,never,translation,negation,False,0.865949,-0.312162,-0.092616,-0.312162,-0.157783,-0.312162,ordinary
deepseek7b,deepseek7b,en_zh_phrase,no_agent,translation,passive,False,0.818545,-0.015120,0.104394,-0.015120,0.014335,-0.015120,ordinary
